#SampleID	StudyID	StudyName	Treatment	Host	HostSpecific	RootCompartment	Inoculum	Primers
SRR5459537	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5459538	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Cenchrus americanus	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5459540	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Cenchrus americanus	Endosphere	Not available for this type of experiment	341F,785R
SRR5459545	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5459546	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5459548	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR5459550	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5459554	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Zea mays	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5459569	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Zea mays	Endosphere	Not available for this type of experiment	341F,785R
SRR5459571	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Zea mays	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5459574	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5459575	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5459577	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	341F,785R
SRR5459579	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5459582	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Avena sativa	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5459585	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5459586	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5459588	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR5459590	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5459592	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
