#SampleID	d__Bacteria;p__Firmicutes;c__Desulfitobacteriia	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	d__Bacteria;p__Bacteroidota;c__Ignavibacteria	d__Bacteria;p__WS4;c__WS4	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	d__Bacteria;p__Patescibacteria;c__Berkelbacteria	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	d__Bacteria;p__Planctomycetota;c__Planctomycetes	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia	d__Bacteria;p__Firmicutes;c__Clostridia	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria	d__Bacteria;p__Chloroflexi;c__Chloroflexia	d__Bacteria;p__Chloroflexi;c__Anaerolineae	d__Bacteria;p__Myxococcota;c__Polyangia	d__Bacteria;p__Firmicutes;c__Symbiobacteriia	d__Bacteria;p__Armatimonadota;c__uncultured	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	d__Bacteria;p__Acidobacteriota;c__Holophagae	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	d__Bacteria;p__Planctomycetota;c__Phycisphaerae	d__Bacteria;p__Patescibacteria;c__Gracilibacteria	d__Bacteria;p__MBNT15;c__MBNT15	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	d__Bacteria;p__Zixibacteria;c__Zixibacteria	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes	d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group	d__Bacteria;p__Bacteroidota;c__Kapabacteria	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia	d__Bacteria;p__Patescibacteria;c__Parcubacteria	d__Bacteria;p__Armatimonadota;c__Armatimonadia	d__Bacteria;p__Bacteroidota;c__Bacteroidia	d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia	d__Bacteria;p__Myxococcota;c__Myxococcia	d__Bacteria;p__Chloroflexi;c__TK10	d__Bacteria;p__Spirochaetota;c__Spirochaetia	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia	d__Bacteria;p__Armatimonadota;c__Chthonomonadetes	d__Bacteria;p__Sumerlaeota;c__Sumerlaeia	d__Bacteria;p__Deferrisomatota;c__Defferrisomatia	d__Bacteria;p__Acidobacteriota;c__Subgroup_11	d__Bacteria;p__Desulfobacterota;c__Syntrophorhabdia	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIa	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria	d__Bacteria;p__Chloroflexi;c__KD4-96	d__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia	d__Bacteria;p__Planctomycetota;c__BD7-11	d__Bacteria;p__Firmicutes;c__Limnochordia	d__Bacteria;p__Firmicutes;c__Negativicutes	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria	d__Bacteria;p__Gemmatimonadota;c__Longimicrobia	d__Bacteria;p__Desulfobacterota;c__Syntrophia	d__Bacteria;p__Planctomycetota;c__vadinHA49	d__Bacteria;p__Abditibacteriota;c__Abditibacteria	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia	d__Bacteria;p__Firmicutes;c__Firmicutes	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia	d__Bacteria;p__Sva0485;c__Sva0485	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia	d__Bacteria;p__Patescibacteria;c__Saccharimonadia	d__Bacteria;p__Patescibacteria;c__ABY1	d__Bacteria;p__Latescibacterota;c__Latescibacterota	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia	d__Bacteria;p__Desulfobacterota;c__Desulfarculia	d__Bacteria;p__Firmicutes;c__Bacilli	d__Bacteria;p__Acidobacteriota;c__Subgroup_21	d__Bacteria;p__Firmicutes;c__uncultured	d__Bacteria;p__Cyanobacteria;c__Sericytochromatia	d__Bacteria;p__Firmicutes;c__Desulfotomaculia	d__Bacteria;p__Actinobacteriota;c__MB-A2-108	d__Bacteria;p__Entotheonellaeota;c__Entotheonellia	d__Bacteria;p__Acidobacteriota;c__Subgroup_18	d__Bacteria;p__Armatimonadota;c__DG-56	d__Bacteria;p__Deinococcota;c__Deinococci	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	d__Bacteria;p__WS1;c__WS1	d__Bacteria;p__Spirochaetota;c__Leptospirae	d__Bacteria;p__Acidobacteriota;c__Blastocatellia	d__Bacteria;p__Chloroflexi;c__SHA-26	d__Bacteria;p__Patescibacteria;c__CPR2	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIb	d__Bacteria;p__Planctomycetota;c__Pla4_lineage	d__Bacteria;p__Chloroflexi;c__Gitt-GS-136	d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia	d__Bacteria;p__Chloroflexi;c__OLB14	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia	d__Bacteria;p__Acidobacteriota;c__Subgroup_25	d__Bacteria;p__Margulisbacteria;c__Margulisbacteria	d__Bacteria;p__Nitrospirota;c__Nitrospiria	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc	d__Bacteria;p__Bacteroidota;c__Kryptonia	d__Bacteria;p__Acidobacteriota;c__Subgroup_5	d__Bacteria;p__Dependentiae;c__Babeliae	d__Bacteria;p__Latescibacterota;c__Latescibacteria	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	d__Bacteria;p__Elusimicrobiota;c__Rs-M47	d__Bacteria;p__FCPU426;c__FCPU426	d__Bacteria;p__Acidobacteriota;c__Subgroup_22	d__Bacteria;p__Patescibacteria;c__Microgenomatia	d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B)	d__Bacteria;p__Desulfobacterota;c__uncultured	d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group	d__Bacteria;p__Planctomycetota;c__OM190	d__Bacteria;p__Modulibacteria;c__Moduliflexia	d__Bacteria;p__Nitrospirota;c__4-29-1	d__Bacteria;p__Bacteroidota;c__Rhodothermia	d__Bacteria;p__Campylobacterota;c__Campylobacteria	d__Bacteria;p__WOR-1;c__WOR-1	d__Bacteria;p__Myxococcota;c__bacteriap25	d__Bacteria;p__WPS-2;c__WPS-2	d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia	d__Bacteria;p__LCP-89;c__LCP-89	d__Bacteria;p__Firmicutes;c__Syntrophomonadia	d__Bacteria;p__TX1A-33;c__TX1A-33	d__Bacteria;p__WS2;c__WS2	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae	d__Bacteria;p__Planctomycetota;c__Pla3_lineage	d__Bacteria;p__DTB120;c__DTB120	d__Bacteria;p__Chloroflexi;c__AD3	d__Bacteria;p__FW113;c__FW113	d__Bacteria;p__Firmicutes;c__Moorellia	d__Bacteria;p__NB1-j;c__NB1-j	d__Bacteria;p__Firmicutes;c__D8A-2	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria	d__Bacteria;p__Patescibacteria;c__WWE3	d__Bacteria;p__Acidobacteriota;c__Aminicenantia	d__Bacteria;p__Spirochaetota;c__Brevinematia	d__Bacteria;p__Spirochaetota;c__V2072-189E03	d__Bacteria;p__Actinobacteriota;c__WCHB1-81	d__Bacteria;p__GAL15;c__GAL15	d__Bacteria;p__Chloroflexi;c__P2-11E	d__Bacteria;p__CK-2C2-2;c__CK-2C2-2	d__Bacteria;p__Nitrospinota;c__P9X2b3D02	d__Bacteria;p__RCP2-54;c__RCP2-54	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia	d__Bacteria;p__Chloroflexi;c__NLS2-31
SRR5532717	0.0	190.0	20.0	0.0	6.0	0.0	7704.0	15.0	0.0	123.0	2.0	162.0	2384.0	416.0	14.0	0.0	32.0	145.0	367.0	292.0	85.0	2.0	0.0	765.0	7.0	0.0	17.0	4.0	5.0	0.0	17.0	0.0	4.0	0.0	967.0	34.0	140.0	13681.0	5.0	38.0	0.0	4.0	0.0	9.0	0.0	0.0	0.0	0.0	6.0	0.0	73.0	9.0	2.0	0.0	0.0	151.0	105.0	11.0	0.0	0.0	0.0	3.0	0.0	39.0	0.0	0.0	0.0	0.0	17.0	115.0	63.0	0.0	25.0	19.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	41.0	0.0	11.0	49.0	0.0	9.0	1.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	23.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5532718	7.0	818.0	71.0	6.0	152.0	7.0	2301.0	383.0	30.0	250.0	459.0	94.0	8185.0	360.0	131.0	268.0	1838.0	323.0	1816.0	1560.0	525.0	0.0	0.0	9830.0	2.0	16.0	205.0	25.0	278.0	5.0	846.0	8.0	8.0	22.0	349.0	112.0	42.0	2442.0	91.0	30.0	10.0	246.0	48.0	24.0	0.0	39.0	13.0	8.0	3.0	0.0	1595.0	2.0	0.0	12.0	197.0	177.0	28.0	0.0	22.0	0.0	0.0	30.0	0.0	15.0	0.0	6.0	5.0	4.0	95.0	15.0	354.0	0.0	380.0	0.0	0.0	21.0	1.0	2.0	0.0	89.0	9.0	24.0	78.0	6.0	0.0	21.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	2.0	0.0	46.0	0.0	7.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5532719	9.0	1397.0	40.0	27.0	205.0	0.0	4497.0	681.0	13.0	271.0	713.0	112.0	5824.0	785.0	25.0	270.0	3810.0	540.0	1613.0	3699.0	525.0	0.0	0.0	7710.0	1.0	54.0	857.0	78.0	369.0	13.0	1471.0	26.0	19.0	20.0	616.0	176.0	1.0	2963.0	167.0	30.0	55.0	313.0	38.0	16.0	0.0	22.0	31.0	0.0	0.0	0.0	1479.0	0.0	3.0	18.0	140.0	54.0	18.0	0.0	3.0	0.0	0.0	16.0	40.0	94.0	0.0	0.0	6.0	0.0	192.0	37.0	604.0	0.0	794.0	0.0	3.0	18.0	4.0	14.0	0.0	47.0	19.0	0.0	53.0	4.0	0.0	1.0	10.0	20.0	66.0	3.0	14.0	0.0	3.0	38.0	18.0	0.0	0.0	7.0	2.0	26.0	0.0	6.0	0.0	163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	22.0	0.0	0.0	0.0	2.0	28.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5532720	0.0	701.0	24.0	0.0	164.0	38.0	12473.0	593.0	68.0	254.0	243.0	2204.0	2800.0	192.0	17.0	260.0	388.0	1348.0	3089.0	5386.0	2236.0	0.0	0.0	3356.0	6.0	0.0	3169.0	38.0	645.0	67.0	827.0	0.0	0.0	10.0	2949.0	150.0	21.0	425.0	213.0	0.0	215.0	202.0	21.0	5.0	0.0	0.0	6.0	90.0	0.0	0.0	539.0	94.0	3.0	0.0	15.0	22.0	84.0	501.0	0.0	0.0	0.0	9.0	0.0	11.0	0.0	45.0	6.0	0.0	23.0	1.0	42.0	0.0	493.0	23.0	0.0	166.0	0.0	57.0	0.0	0.0	13.0	28.0	11.0	1.0	0.0	3152.0	0.0	48.0	28.0	14.0	0.0	7.0	2.0	39.0	14.0	2.0	0.0	30.0	0.0	6.0	0.0	0.0	0.0	20.0	0.0	0.0	22.0	0.0	0.0	29.0	0.0	20.0	0.0	1.0	27.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5532721	0.0	41.0	0.0	0.0	0.0	4.0	10996.0	2.0	0.0	476.0	0.0	43.0	449.0	26.0	3.0	2.0	30.0	1.0	65.0	913.0	14.0	0.0	0.0	293.0	0.0	0.0	13.0	3.0	0.0	3.0	30.0	0.0	0.0	0.0	956.0	20.0	0.0	1105.0	11.0	13.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	219.0	39.0	3.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	22.0	0.0	0.0	11.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5532724	0.0	70.0	0.0	0.0	0.0	0.0	4471.0	2.0	0.0	14.0	0.0	141.0	633.0	391.0	0.0	0.0	15.0	12.0	246.0	1124.0	26.0	0.0	0.0	445.0	4.0	0.0	7.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	418.0	0.0	14.0	2773.0	3.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	6.0	0.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	3.0	7.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5532725	0.0	246.0	34.0	2.0	6.0	0.0	2804.0	20.0	0.0	171.0	26.0	79.0	1706.0	381.0	0.0	41.0	128.0	81.0	444.0	364.0	65.0	0.0	0.0	545.0	0.0	4.0	86.0	0.0	17.0	0.0	61.0	6.0	0.0	0.0	862.0	0.0	41.0	11502.0	4.0	3.0	2.0	13.0	11.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	74.0	0.0	1.0	0.0	5.0	198.0	39.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	2.0	0.0	70.0	0.0	110.0	27.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0	0.0	27.0	0.0	4.0	19.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	29.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5532727	0.0	226.0	0.0	0.0	0.0	0.0	16751.0	8.0	0.0	159.0	18.0	48.0	522.0	169.0	2.0	0.0	0.0	36.0	129.0	809.0	7.0	0.0	0.0	131.0	0.0	0.0	12.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	276.0	2.0	11.0	5067.0	4.0	17.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	569.0	26.0	0.0	0.0	0.0	0.0	0.0	18.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	10.0	0.0	0.0	20.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5532728	0.0	79.0	0.0	0.0	2.0	0.0	3735.0	6.0	0.0	0.0	3.0	54.0	985.0	662.0	0.0	3.0	40.0	3.0	151.0	702.0	7.0	0.0	0.0	103.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	578.0	0.0	19.0	13449.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	88.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5532729	0.0	60.0	11.0	0.0	3.0	2.0	435.0	28.0	0.0	34.0	7.0	10.0	801.0	203.0	0.0	33.0	133.0	21.0	415.0	59.0	15.0	0.0	0.0	890.0	0.0	8.0	0.0	0.0	22.0	0.0	18.0	0.0	0.0	0.0	67.0	8.0	0.0	9659.0	0.0	0.0	0.0	14.0	8.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	3.0	72.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	80.0	0.0	30.0	0.0	0.0	0.0	2.0	0.0	0.0	28.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5532730	0.0	144.0	5.0	0.0	0.0	5.0	908.0	5.0	0.0	9.0	2.0	5.0	993.0	431.0	0.0	18.0	152.0	50.0	395.0	165.0	21.0	0.0	0.0	845.0	0.0	0.0	0.0	0.0	24.0	1.0	1.0	0.0	0.0	1.0	171.0	15.0	0.0	9299.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	70.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	6.0	2.0	39.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5532731	0.0	977.0	11.0	15.0	147.0	14.0	9036.0	392.0	23.0	204.0	115.0	1122.0	2134.0	412.0	61.0	101.0	285.0	691.0	1643.0	3760.0	725.0	5.0	0.0	4340.0	9.0	9.0	2128.0	47.0	274.0	48.0	810.0	13.0	5.0	0.0	1816.0	94.0	42.0	866.0	160.0	32.0	49.0	50.0	0.0	7.0	0.0	0.0	6.0	70.0	0.0	2.0	530.0	19.0	48.0	6.0	13.0	124.0	704.0	281.0	3.0	16.0	0.0	24.0	0.0	75.0	0.0	121.0	3.0	0.0	27.0	3.0	307.0	0.0	567.0	14.0	0.0	30.0	0.0	63.0	0.0	13.0	0.0	11.0	21.0	0.0	0.0	804.0	0.0	18.0	9.0	0.0	15.0	8.0	0.0	30.0	0.0	15.0	0.0	6.0	0.0	4.0	0.0	3.0	0.0	237.0	0.0	0.0	30.0	6.0	0.0	37.0	1.0	24.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5532732	2.0	497.0	65.0	1.0	97.0	16.0	9210.0	379.0	118.0	105.0	333.0	1919.0	3296.0	150.0	22.0	267.0	674.0	2170.0	3457.0	1976.0	1888.0	0.0	0.0	2655.0	7.0	2.0	4685.0	25.0	1044.0	73.0	790.0	1.0	3.0	11.0	1944.0	57.0	10.0	479.0	191.0	0.0	38.0	219.0	35.0	11.0	0.0	0.0	5.0	103.0	0.0	0.0	469.0	80.0	0.0	13.0	2.0	27.0	16.0	430.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	102.0	3.0	0.0	55.0	17.0	58.0	0.0	590.0	51.0	0.0	26.0	0.0	93.0	0.0	0.0	0.0	32.0	8.0	0.0	0.0	2456.0	0.0	10.0	24.0	0.0	1.0	6.0	0.0	33.0	0.0	1.0	0.0	22.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	29.0	0.0	16.0	0.0	4.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5532733	0.0	186.0	13.0	0.0	17.0	2.0	3749.0	7.0	0.0	70.0	4.0	207.0	1772.0	285.0	0.0	7.0	28.0	20.0	129.0	911.0	27.0	9.0	0.0	3192.0	0.0	8.0	12.0	5.0	0.0	2.0	80.0	0.0	0.0	1.0	864.0	4.0	0.0	3175.0	0.0	17.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	5.0	84.0	210.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	21.0	0.0	351.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5532734	0.0	932.0	39.0	22.0	69.0	14.0	3430.0	135.0	25.0	245.0	405.0	15.0	1966.0	867.0	15.0	145.0	4150.0	463.0	1528.0	1778.0	368.0	8.0	0.0	839.0	0.0	24.0	288.0	35.0	374.0	24.0	252.0	9.0	29.0	23.0	478.0	166.0	49.0	2424.0	129.0	58.0	51.0	114.0	66.0	10.0	16.0	64.0	10.0	0.0	24.0	1.0	1008.0	10.0	22.0	19.0	120.0	127.0	18.0	0.0	14.0	18.0	0.0	18.0	0.0	18.0	0.0	8.0	3.0	6.0	230.0	119.0	168.0	0.0	28.0	15.0	3.0	2.0	3.0	0.0	0.0	161.0	50.0	9.0	22.0	0.0	0.0	85.0	0.0	5.0	22.0	2.0	5.0	0.0	31.0	0.0	6.0	0.0	0.0	2.0	0.0	56.0	0.0	12.0	14.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	43.0	4.0	49.0	0.0	0.0	0.0	12.0	0.0	19.0	0.0	51.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5532735	5.0	1081.0	29.0	29.0	122.0	18.0	3842.0	259.0	30.0	105.0	386.0	43.0	1538.0	855.0	7.0	121.0	5463.0	769.0	2745.0	2229.0	805.0	11.0	17.0	889.0	0.0	29.0	375.0	64.0	172.0	37.0	350.0	6.0	61.0	17.0	493.0	59.0	78.0	1814.0	211.0	34.0	19.0	210.0	17.0	12.0	3.0	46.0	21.0	0.0	8.0	13.0	1088.0	3.0	29.0	43.0	110.0	11.0	0.0	0.0	12.0	15.0	2.0	4.0	0.0	0.0	3.0	14.0	4.0	5.0	123.0	39.0	175.0	0.0	33.0	0.0	0.0	17.0	2.0	0.0	0.0	161.0	16.0	0.0	25.0	0.0	9.0	110.0	0.0	4.0	67.0	24.0	7.0	0.0	14.0	20.0	24.0	0.0	0.0	0.0	0.0	70.0	0.0	1.0	0.0	17.0	0.0	0.0	11.0	2.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	27.0	4.0	11.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
